"fipstate","naics","empflag","emp","qp1","ap","est","f1_4","e1_4","q1_4","a1_4","n1_4","f5_9","e5_9","q5_9","a5_9","n5_9","f10_19","e10_19","q10_19","a10_19","n10_19","f20_49","e20_49","q20_49","a20_49","n20_49","f50_99","e50_99","q50_99","a50_99","n50_99","f100_249","e100_249","q100_249","a100_249","n100_249","f250_499","e250_499","q250_499","a250_499","n250_499","f500_999","e500_999","q500_999","a500_999","n500_999","f1000","e1000","q1000","a1000","n1000","censtate"
"72","33511/","E",0,0,0,2,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","335110","E",0,0,0,2,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","33512/","E",0,0,0,6,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","335121","E",0,0,0,4,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","335122","C",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3352//","B",0,0,0,2,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33521/","B",0,0,0,2,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","335211","A",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","335212","B",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3353//",,4718,26779,120542,28,"D",0,0,0,3,"D",0,0,0,1,"D",0,0,0,3,"D",0,0,0,7,"D",0,0,0,2,"D",0,0,0,5,"D",0,0,0,4,"D",0,0,0,2,"D",0,0,0,1,"06"
"72","33531/",,4718,26779,120542,28,"D",0,0,0,3,"D",0,0,0,1,"D",0,0,0,3,"D",0,0,0,7,"D",0,0,0,2,"D",0,0,0,5,"D",0,0,0,4,"D",0,0,0,2,"D",0,0,0,1,"06"
"72","335311","G",0,0,0,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,"06"
"72","335312","B",0,0,0,3,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","335313",,2773,15613,69103,18,"D",0,0,0,3,,0,0,0,0,"D",0,0,0,1,,154,896,3799,4,"D",0,0,0,2,"D",0,0,0,5,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,"06"
"72","335314","F",0,0,0,4,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,"06"
"72","3359//","G",0,0,0,6,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"06"
"72","33592/","C",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","335929","C",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33593/","G",0,0,0,4,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"06"
"72","335931","G",0,0,0,4,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"06"
"72","33599/","A",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","335999","A",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","336///",,674,3390,13720,24,"D",0,0,0,10,"D",0,0,0,3,"D",0,0,0,3,"D",0,0,0,4,,186,868,3283,3,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","3362//","A",0,0,0,2,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33621/","A",0,0,0,2,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","336214","A",0,0,0,2,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3363//",,642,3120,12264,15,"D",0,0,0,3,"D",0,0,0,2,"D",0,0,0,2,"D",0,0,0,4,,186,868,3283,3,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","33631/","B",0,0,0,4,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","336312","B",0,0,0,4,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33632/","E",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","336322","E",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","33634/","B",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","336340","B",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33635/",,56,251,587,3,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","336350",,56,251,587,3,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33636/","B",0,0,0,2,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","336360","B",0,0,0,2,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33639/","C",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","336391","B",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","336399","B",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3365//","A",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33651/","A",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","336510","A",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3366//","A",0,0,0,5,"D",0,0,0,4,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33661/","A",0,0,0,5,"D",0,0,0,4,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","336611","A",0,0,0,2,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","336612","A",0,0,0,3,"D",0,0,0,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3369//","A",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33699/","A",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","336991","A",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","337///",,1751,6286,26367,181,,176,477,2369,101,"D",0,0,0,24,,406,1358,5682,30,,694,2613,11634,22,,188,859,3161,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3371//",,1292,4014,16759,144,"D",0,0,0,89,"D",0,0,0,20,,232,630,2527,17,,511,1633,7280,15,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33711/",,483,1328,5834,67,,80,233,983,43,,71,158,635,12,,59,150,554,4,,273,787,3662,8,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","337110",,483,1328,5834,67,,80,233,983,43,,71,158,635,12,,59,150,554,4,,273,787,3662,8,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33712/",,809,2686,10925,77,"D",0,0,0,46,"D",0,0,0,8,,173,480,1973,13,,238,846,3618,7,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","337121",,149,442,1804,17,"D",0,0,0,9,,23,72,245,3,"D",0,0,0,2,"D",0,0,0,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","337122",,603,2070,8271,52,,55,153,877,33,"D",0,0,0,3,,137,391,1593,10,,123,454,1986,3,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","337124",,23,62,276,4,"D",0,0,0,2,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","337125","A",0,0,0,2,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","337127","B",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3372//",,229,1148,5337,18,"D",0,0,0,3,"D",0,0,0,4,,90,389,1980,7,,107,656,2993,4,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33721/",,229,1148,5337,18,"D",0,0,0,3,"D",0,0,0,4,,90,389,1980,7,,107,656,2993,4,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","337212",,63,545,2415,3,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","337215",,166,603,2922,15,"D",0,0,0,3,"D",0,0,0,3,,90,389,1980,7,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3379//",,230,1124,4271,19,"D",0,0,0,9,,0,0,0,0,,84,339,1175,6,,76,324,1361,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33791/",,200,1046,3994,13,"D",0,0,0,5,,0,0,0,0,"D",0,0,0,4,,76,324,1361,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","337910",,200,1046,3994,13,"D",0,0,0,5,,0,0,0,0,"D",0,0,0,4,,76,324,1361,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33792/",,30,78,277,6,"D",0,0,0,4,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","337920",,30,78,277,6,"D",0,0,0,4,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","339///",,11949,78381,328991,134,"D",0,0,0,57,"D",0,0,0,12,,233,1166,4642,16,,505,2166,10327,16,,686,4775,19610,9,,2306,16816,66471,12,,1251,9163,36895,4,,4272,31332,132317,6,"D",0,0,0,2,"06"
"72","3391//",,10801,72022,305872,81,"D",0,0,0,31,"D",0,0,0,6,,82,317,1431,6,,284,1410,6941,10,,431,3310,13082,6,"D",0,0,0,11,"D",0,0,0,3,,4272,31332,132317,6,"D",0,0,0,2,"06"
"72","33911/",,10801,72022,305872,81,"D",0,0,0,31,"D",0,0,0,6,,82,317,1431,6,,284,1410,6941,10,,431,3310,13082,6,"D",0,0,0,11,"D",0,0,0,3,,4272,31332,132317,6,"D",0,0,0,2,"06"
"72","339111","E",0,0,0,3,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","339112",,4555,32892,146747,15,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,"D",0,0,0,3,,0,0,0,0,,850,6481,28315,4,"D",0,0,0,2,"D",0,0,0,4,,0,0,0,0,"06"
"72","339113",,1997,11140,50260,16,"D",0,0,0,4,"D",0,0,0,2,"D",0,0,0,2,"D",0,0,0,1,,217,1890,6863,3,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,"06"
"72","339114","C",0,0,0,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","339115",,2716,17229,66152,4,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,2,"D",0,0,0,1,"06"
"72","339116",,877,4760,20119,40,"D",0,0,0,23,"D",0,0,0,4,,42,182,867,3,,141,536,2516,5,,214,1420,6219,3,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3399//",,1148,6359,23119,53,"D",0,0,0,26,"D",0,0,0,6,,151,849,3211,10,,221,756,3386,6,,255,1465,6528,3,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","33991/",,539,3378,12369,11,"D",0,0,0,4,"D",0,0,0,2,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","339911","C",0,0,0,5,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","339912","B",0,0,0,3,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","339914","E",0,0,0,3,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","33992/","B",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","339920","B",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33993/","A",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","339932","A",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33994/",,32,136,575,4,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","339942","B",0,0,0,3,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","339943","A",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33995/",,301,1302,5923,26,"D",0,0,0,15,"D",0,0,0,4,,48,182,850,3,,117,475,2244,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","339950",,301,1302,5923,26,"D",0,0,0,15,"D",0,0,0,4,,48,182,850,3,,117,475,2244,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33999/",,251,1343,3496,9,"D",0,0,0,3,,0,0,0,0,,41,339,1106,3,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","339992","B",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","339994","A",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","339999","C",0,0,0,6,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","42----",,37315,267223,1099652,2355,"D",0,0,0,1141,,3074,17516,73007,458,,4395,25750,105106,328,,7556,46652,194376,257,,7338,55268,226368,108,,6602,58893,242707,46,,4645,41962,169055,15,"D",0,0,0,2,,0,0,0,0,"06"
"72","423///",,16574,111952,463518,1228,"D",0,0,0,576,,1759,10335,42970,261,"D",0,0,0,179,,4198,28008,115436,147,"D",0,0,0,44,,2608,19406,82712,18,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"06"
"72","4231//",,1915,11245,49061,142,"D",0,0,0,70,,187,909,3865,28,,231,1091,4489,17,,483,2407,10148,17,,522,2996,12802,8,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","42311/",,512,4085,18467,16,"D",0,0,0,10,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,"D",0,0,0,2,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","423110",,512,4085,18467,16,"D",0,0,0,10,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,"D",0,0,0,2,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","42312/",,997,5529,23178,90,,74,290,1647,44,,137,704,2942,21,,115,626,2675,9,,317,1759,7299,11,,354,2150,8615,5,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","423120",,997,5529,23178,90,,74,290,1647,44,,137,704,2942,21,,115,626,2675,9,,317,1759,7299,11,,354,2150,8615,5,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","42313/",,340,1420,6455,23,,14,80,609,7,"D",0,0,0,3,"D",0,0,0,7,"D",0,0,0,5,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","423130",,340,1420,6455,23,,14,80,609,7,"D",0,0,0,3,"D",0,0,0,7,"D",0,0,0,5,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","42314/",,66,211,961,13,"D",0,0,0,9,"D",0,0,0,2,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","423140",,66,211,961,13,"D",0,0,0,9,"D",0,0,0,2,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","4232//",,586,3041,12548,61,"D",0,0,0,29,,106,413,1746,16,,148,947,3661,11,"D",0,0,0,2,,197,965,4264,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","42321/",,416,1934,8319,34,"D",0,0,0,17,,44,160,710,7,,64,298,1234,5,"D",0,0,0,2,,197,965,4264,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","423210",,416,1934,8319,34,"D",0,0,0,17,,44,160,710,7,,64,298,1234,5,"D",0,0,0,2,,197,965,4264,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","42322/",,170,1107,4229,27,,24,205,766,12,,62,253,1036,9,,84,649,2427,6,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","423220",,170,1107,4229,27,,24,205,766,12,,62,253,1036,9,,84,649,2427,6,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","4233//",,1377,8867,36355,84,"D",0,0,0,35,,88,378,1705,14,,185,1096,5108,14,,409,2271,9526,15,,290,1482,6857,4,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","42331/",,576,4502,16267,26,"D",0,0,0,12,"D",0,0,0,2,,36,223,912,3,,185,1165,5033,7,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","423310",,576,4502,16267,26,"D",0,0,0,12,"D",0,0,0,2,,36,223,912,3,,185,1165,5033,7,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","42332/","C",0,0,0,26,"D",0,0,0,12,,43,199,878,7,,65,395,1781,5,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","423320","C",0,0,0,26,"D",0,0,0,12,,43,199,878,7,,65,395,1781,5,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","42333/","A",0,0,0,2,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","423330","A",0,0,0,2,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","42339/",,573,2889,12920,30,"D",0,0,0,10,,26,88,375,4,,84,478,2415,6,"D",0,0,0,7,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","423390",,573,2889,12920,30,"D",0,0,0,10,,26,88,375,4,,84,478,2415,6,"D",0,0,0,7,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","4234//",,4784,39479,159447,276,"D",0,0,0,129,,399,2758,11105,57,,524,3744,15180,39,,968,8432,34841,34,,585,6007,26152,9,,1095,10671,43011,7,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"06"
"72","42341/",,240,2068,8039,6,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","423410",,240,2068,8039,6,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","42342/",,736,6279,25870,42,"D",0,0,0,16,,76,305,1324,10,,99,594,2488,7,,161,907,3895,6,"D",0,0,0,1,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","423420",,736,6279,25870,42,"D",0,0,0,16,,76,305,1324,10,,99,594,2488,7,,161,907,3895,6,"D",0,0,0,1,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
