"uscode","naics","empflag","emp","qp1","ap","est","f1_4","e1_4","q1_4","a1_4","n1_4","f5_9","e5_9","q5_9","a5_9","n5_9","f10_19","e10_19","q10_19","a10_19","n10_19","f20_49","e20_49","q20_49","a20_49","n20_49","f50_99","e50_99","q50_99","a50_99","n50_99","f100_249","e100_249","q100_249","a100_249","n100_249","f250_499","e250_499","q250_499","a250_499","n250_499","f500_999","e500_999","q500_999","a500_999","n500_999","f1000","e1000","q1000","a1000","n1000"
"98","6216//",,804233,3881203,16211222,18298,,8098,48675,356094,5722,,13656,91312,381314,1996,,37589,229429,972046,2675,,122332,666188,2807839,3799,,159690,802529,3313763,2299,,200229,1000150,4130289,1344,,100591,427317,1754381,297,,81457,336380,1371543,118,,80591,279223,1123953,48
"98","62161/",,804233,3881203,16211222,18298,,8098,48675,356094,5722,,13656,91312,381314,1996,,37589,229429,972046,2675,,122332,666188,2807839,3799,,159690,802529,3313763,2299,,200229,1000150,4130289,1344,,100591,427317,1754381,297,,81457,336380,1371543,118,,80591,279223,1123953,48
"98","621610",,804233,3881203,16211222,18298,,8098,48675,356094,5722,,13656,91312,381314,1996,,37589,229429,972046,2675,,122332,666188,2807839,3799,,159690,802529,3313763,2299,,200229,1000150,4130289,1344,,100591,427317,1754381,297,,81457,336380,1371543,118,,80591,279223,1123953,48
"98","6219//",,198106,1430494,5961028,8116,,5153,36748,209839,3004,,8588,57346,242982,1277,,20439,125073,519694,1480,,44821,270728,1110006,1475,,32925,235188,964674,481,,44423,347152,1438404,300,,24989,224888,940670,76,"D",0,0,0,19,"D",0,0,0,4
"98","62191/",,109064,693224,2883862,3865,,1461,9788,66239,909,,4082,24648,103324,590,,12265,62568,261870,882,,29060,152918,628771,957,,21246,131814,535236,310,,27140,190810,791881,186,,8194,80757,336836,25,"D",0,0,0,3,"D",0,0,0,3
"98","621910",,109064,693224,2883862,3865,,1461,9788,66239,909,,4082,24648,103324,590,,12265,62568,261870,882,,29060,152918,628771,957,,21246,131814,535236,310,,27140,190810,791881,186,,8194,80757,336836,25,"D",0,0,0,3,"D",0,0,0,3
"98","62199/",,89042,737270,3077166,4251,,3692,26960,143600,2095,,4506,32698,139658,687,,8174,62505,257824,598,,15761,117810,481235,518,,11679,103374,429438,171,,17283,156342,646523,114,,16795,144131,603834,51,"D",0,0,0,16,"D",0,0,0,1
"98","621991",,52195,423960,1774549,1270,,676,5748,31205,326,,1351,10443,45045,200,,3322,21603,92182,230,,8998,61887,250884,295,,7067,58824,243137,102,,10089,85937,364269,66,,12523,107281,450341,38,,8169,72237,297486,13,,0,0,0,0
"98","621999",,36847,313310,1302617,2981,,3016,21212,112395,1769,,3155,22255,94613,487,,4852,40902,165642,368,,6763,55923,230351,223,,4612,44550,186301,69,,7194,70405,282254,48,,4272,36850,153493,13,"D",0,0,0,3,"D",0,0,0,1
"98","622///",,5121584,47881477,195097359,7569,,780,14405,264735,663,,1547,23015,100813,228,,2634,28062,116016,191,,9747,90442,375115,291,,43190,306315,1250773,568,,265974,1953579,7946939,1566,,468168,3897409,15848202,1292,,829570,7373668,29612011,1148,,3499974,34194582,139582755,1622
"98","6221//",,4713450,44097106,179673489,5971,,454,11166,227626,380,,863,13625,62081,124,,1574,19879,80426,112,,6491,63916,265289,192,,31464,215404,883102,413,,198555,1420108,5773356,1172,,370339,3036092,12347774,1018,,737704,6495722,26154423,1014,,3366006,32821194,133879412,1546
"98","62211/",,4713450,44097106,179673489,5971,,454,11166,227626,380,,863,13625,62081,124,,1574,19879,80426,112,,6491,63916,265289,192,,31464,215404,883102,413,,198555,1420108,5773356,1172,,370339,3036092,12347774,1018,,737704,6495722,26154423,1014,,3366006,32821194,133879412,1546
"98","622110",,4713450,44097106,179673489,5971,,454,11166,227626,380,,863,13625,62081,124,,1574,19879,80426,112,,6491,63916,265289,192,,31464,215404,883102,413,,198555,1420108,5773356,1172,,370339,3036092,12347774,1018,,737704,6495722,26154423,1014,,3366006,32821194,133879412,1546
"98","6222//",,235942,2178795,8787338,797,,109,1224,11484,90,,259,5383,20771,39,,417,2772,12385,30,,1479,11734,44762,44,,4994,36646,146874,65,,41545,327421,1327775,237,,56408,514500,2091997,157,,61006,611390,2381753,88,,69725,667725,2749537,47
"98","62221/",,235942,2178795,8787338,797,,109,1224,11484,90,,259,5383,20771,39,,417,2772,12385,30,,1479,11734,44762,44,,4994,36646,146874,65,,41545,327421,1327775,237,,56408,514500,2091997,157,,61006,611390,2381753,88,,69725,667725,2749537,47
"98","622210",,235942,2178795,8787338,797,,109,1224,11484,90,,259,5383,20771,39,,417,2772,12385,30,,1479,11734,44762,44,,4994,36646,146874,65,,41545,327421,1327775,237,,56408,514500,2091997,157,,61006,611390,2381753,88,,69725,667725,2749537,47
"98","6223//",,172192,1605576,6636532,801,,217,2015,25625,193,,425,4007,17961,65,,643,5411,23205,49,,1777,14792,65064,55,,6732,54265,220797,90,,25874,206050,845808,157,,41421,346817,1408431,117,,30860,266556,1075835,46,,64243,705663,2953806,29
"98","62231/",,172192,1605576,6636532,801,,217,2015,25625,193,,425,4007,17961,65,,643,5411,23205,49,,1777,14792,65064,55,,6732,54265,220797,90,,25874,206050,845808,157,,41421,346817,1408431,117,,30860,266556,1075835,46,,64243,705663,2953806,29
"98","622310",,172192,1605576,6636532,801,,217,2015,25625,193,,425,4007,17961,65,,643,5411,23205,49,,1777,14792,65064,55,,6732,54265,220797,90,,25874,206050,845808,157,,41421,346817,1408431,117,,30860,266556,1075835,46,,64243,705663,2953806,29
"98","623///",,2770665,14263585,58950491,67900,,30014,156372,1190695,15746,,92458,438498,1792407,13415,,167710,745616,3048215,12453,,293515,1329314,5437114,9300,,558727,2654393,10869750,7718,,1209799,6430947,26381575,8179,,299087,1695061,6957632,937,,82060,511706,2070837,128,,37295,301678,1202266,24
"98","6231//",,1604222,8670159,35808394,16779,,2385,23489,430208,1844,,4096,27166,104099,606,,10377,57176,240544,738,,65850,337077,1374806,1813,,361065,1751318,7166369,4847,,925198,4969625,20394087,6317,,167103,996159,4091381,529,,44850,303990,1226861,70,,23298,204159,780039,15
"98","62311/",,1604222,8670159,35808394,16779,,2385,23489,430208,1844,,4096,27166,104099,606,,10377,57176,240544,738,,65850,337077,1374806,1813,,361065,1751318,7166369,4847,,925198,4969625,20394087,6317,,167103,996159,4091381,529,,44850,303990,1226861,70,,23298,204159,780039,15
"98","623110",,1604222,8670159,35808394,16779,,2385,23489,430208,1844,,4096,27166,104099,606,,10377,57176,240544,738,,65850,337077,1374806,1813,,361065,1751318,7166369,4847,,925198,4969625,20394087,6317,,167103,996159,4091381,529,,44850,303990,1226861,70,,23298,204159,780039,15
"98","6232//",,440888,2155627,8932649,25737,"D",0,0,0,6269,,59182,285072,1173225,8523,,90575,400473,1643171,6879,,74979,347307,1432868,2596,,54388,266093,1104606,794,,79228,399207,1639549,528,,36118,184981,753280,109,,21919,122091,501175,33,"D",0,0,0,6
"98","62321/",,317056,1490369,6179164,19369,,10514,55964,266295,4708,,48019,225655,930738,6922,,67098,284004,1165103,5129,,45678,193732,796414,1610,,35056,161049,668199,510,,57102,269213,1105346,376,,27551,136573,559260,82,,18646,105622,428848,28,,7392,58557,258961,4
"98","623210",,317056,1490369,6179164,19369,,10514,55964,266295,4708,,48019,225655,930738,6922,,67098,284004,1165103,5129,,45678,193732,796414,1610,,35056,161049,668199,510,,57102,269213,1105346,376,,27551,136573,559260,82,,18646,105622,428848,28,,7392,58557,258961,4
"98","62322/",,123832,665258,2753485,6368,"D",0,0,0,1561,,11163,59417,242487,1601,,23477,116469,478068,1750,,29301,153575,636454,986,,19332,105044,436407,284,,22126,129994,534203,152,,8567,48408,194020,27,,3273,16469,72327,5,"D",0,0,0,2
"98","623220",,123832,665258,2753485,6368,"D",0,0,0,1561,,11163,59417,242487,1601,,23477,116469,478068,1750,,29301,153575,636454,986,,19332,105044,436407,284,,22126,129994,534203,152,,8567,48408,194020,27,,3273,16469,72327,5,"D",0,0,0,2
"98","6233//",,565955,2533405,10502720,18764,"D",0,0,0,6175,,18958,72729,293824,2819,,42018,159187,642228,3018,,118328,463789,1887676,3750,,114946,482223,1961905,1670,,163458,807519,3315502,1049,,83310,429914,1768905,262,,11679,62194,248770,19,"D",0,0,0,2
"98","62331/",,565955,2533405,10502720,18764,"D",0,0,0,6175,,18958,72729,293824,2819,,42018,159187,642228,3018,,118328,463789,1887676,3750,,114946,482223,1961905,1670,,163458,807519,3315502,1049,,83310,429914,1768905,262,,11679,62194,248770,19,"D",0,0,0,2
"98","623311",,299914,1468109,6077470,4163,"D",0,0,0,612,,2023,8153,36588,296,,8686,34575,134365,597,,31035,129697,526282,945,,47568,211402,862327,672,,127491,645994,2636575,798,,71704,374575,1531763,227,,8276,46676,186947,14,"D",0,0,0,2
"98","623312",,266041,1065296,4425250,14601,,10127,38813,221287,5563,,16935,64576,257236,2523,,33332,124612,507863,2421,,87293,334092,1361394,2805,,67378,270821,1099578,998,,35967,161525,678927,251,,11606,55339,237142,35,,3403,15518,61823,5,,0,0,0,0
"98","6239//",,159600,904394,3706728,6620,"D",0,0,0,1458,,10222,53531,221259,1467,,24740,128780,522272,1818,,34358,181141,741764,1141,,28328,154759,636870,407,,41915,254596,1032437,285,,12556,84007,344066,37,,3612,23431,94031,6,"D",0,0,0,1
"98","62399/",,159600,904394,3706728,6620,"D",0,0,0,1458,,10222,53531,221259,1467,,24740,128780,522272,1818,,34358,181141,741764,1141,,28328,154759,636870,407,,41915,254596,1032437,285,,12556,84007,344066,37,,3612,23431,94031,6,"D",0,0,0,1
"98","623990",,159600,904394,3706728,6620,"D",0,0,0,1458,,10222,53531,221259,1467,,24740,128780,522272,1818,,34358,181141,741764,1141,,28328,154759,636870,407,,41915,254596,1032437,285,,12556,84007,344066,37,,3612,23431,94031,6,"D",0,0,0,1
"98","624///",,2090743,8899292,36992844,140324,,107611,451765,2312681,59297,,184940,793258,3233229,27392,,373142,1550539,6362703,27116,,563807,2444097,10046430,19299,,303718,1366323,5596532,4482,,325782,1374437,5669470,2191,,147368,588633,2411045,443,,54862,213313,892836,83,,29513,116927,467918,21
"98","6241//",,883958,4308870,17846348,50695,,41466,214119,1008278,22401,,65580,351758,1447034,9757,,110921,582325,2399638,8134,,199292,1029545,4225106,6571,,156644,759520,3115856,2292,,183704,828458,3416326,1240,,82551,360774,1474582,248,"D",0,0,0,38,"D",0,0,0,14
"98","62411/",,169612,944633,3909639,10426,,8084,47017,217547,4273,,14314,82919,341766,2128,,25375,142840,584382,1865,,44690,254289,1038512,1486,,28486,160858,665278,420,,30984,167353,687557,212,,11690,58978,246904,34,"D",0,0,0,6,"D",0,0,0,2
"98","624110",,169612,944633,3909639,10426,,8084,47017,217547,4273,,14314,82919,341766,2128,,25375,142840,584382,1865,,44690,254289,1038512,1486,,28486,160858,665278,420,,30984,167353,687557,212,,11690,58978,246904,34,"D",0,0,0,6,"D",0,0,0,2
"98","62412/",,336800,1374614,5732241,15285,,11142,49133,242644,5821,,20648,95116,390696,3052,,35547,161877,673660,2589,,68175,293240,1216392,2234,,62723,255473,1045620,908,,79852,307069,1293105,539,,38932,144665,588325,118,,12732,45507,191501,20,,7049,22534,90298,4
"98","624120",,336800,1374614,5732241,15285,,11142,49133,242644,5821,,20648,95116,390696,3052,,35547,161877,673660,2589,,68175,293240,1216392,2234,,62723,255473,1045620,908,,79852,307069,1293105,539,,38932,144665,588325,118,,12732,45507,191501,20,,7049,22534,90298,4
"98","62419/",,377546,1989623,8204468,24984,,22240,117969,548087,12307,,30618,173723,714572,4577,,49999,277608,1141596,3680,,86427,482016,1970202,2851,,65435,343189,1404958,964,,72868,354036,1435664,489,,31929,157131,639353,96,,7911,43172,179723,12,,10119,40779,170313,8
"98","624190",,377546,1989623,8204468,24984,,22240,117969,548087,12307,,30618,173723,714572,4577,,49999,277608,1141596,3680,,86427,482016,1970202,2851,,65435,343189,1404958,964,,72868,354036,1435664,489,,31929,157131,639353,96,,7911,43172,179723,12,,10119,40779,170313,8
"98","6242//",,133802,723446,2991913,11445,,10761,50206,230211,5307,,15430,78972,325613,2301,,27223,141305,578490,2025,,40959,217142,892489,1383,,21297,125127,514087,324,,13942,77902,314979,93,"D",0,0,0,11,"D",0,0,0,1,,0,0,0,0
"98","62421/",,28952,129729,536613,3455,,4151,12912,55692,2071,,4252,16741,68731,657,,4970,23062,96232,379,,7844,38467,158513,260,,4591,25462,104708,69,"D",0,0,0,18,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","624210",,28952,129729,536613,3455,,4151,12912,55692,2071,,4252,16741,68731,657,,4970,23062,96232,379,,7844,38467,158513,260,,4591,25462,104708,69,"D",0,0,0,18,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","62422/",,83353,463844,1923134,6085,,4498,26533,129230,2231,,8577,49481,205111,1257,,18613,99998,406136,1371,,28386,153243,627743,963,,12829,74137,307805,199,,8483,48762,199521,58,,1967,11690,47588,6,,0,0,0,0,,0,0,0,0
"98","624221",,53856,274636,1132470,3173,"D",0,0,0,707,,4502,22765,93383,647,,12811,61808,253846,933,,21130,104956,428479,715,,9139,49803,207226,141,,3528,20429,83533,26,"D",0,0,0,4,,0,0,0,0,,0,0,0,0
"98","624229",,29497,189208,790664,2912,"D",0,0,0,1524,,4075,26716,111728,610,,5802,38190,152290,438,,7256,48287,199264,248,,3690,24334,100579,58,,4955,28333,115988,32,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","62423/",,21497,129873,532166,1905,,2112,10761,45289,1005,,2601,12750,51771,387,,3640,18245,76122,275,,4729,25432,106233,160,,3877,25528,101574,56,"D",0,0,0,17,"D",0,0,0,4,"D",0,0,0,1,,0,0,0,0
"98","624230",,21497,129873,532166,1905,,2112,10761,45289,1005,,2601,12750,51771,387,,3640,18245,76122,275,,4729,25432,106233,160,,3877,25528,101574,56,"D",0,0,0,17,"D",0,0,0,4,"D",0,0,0,1,,0,0,0,0
"98","6243//",,319609,1249182,5329584,8451,,5116,35764,298716,2630,,8942,56861,237264,1333,,18632,109770,454775,1345,,44780,226836,944773,1413,,63181,233626,963609,903,,95084,323285,1345893,632,,50911,157378,649373,153,,24383,71902,305258,36,,8580,33760,129923,6
"98","62431/",,319609,1249182,5329584,8451,,5116,35764,298716,2630,,8942,56861,237264,1333,,18632,109770,454775,1345,,44780,226836,944773,1413,,63181,233626,963609,903,,95084,323285,1345893,632,,50911,157378,649373,153,,24383,71902,305258,36,,8580,33760,129923,6
"98","624310",,319609,1249182,5329584,8451,,5116,35764,298716,2630,,8942,56861,237264,1333,,18632,109770,454775,1345,,44780,226836,944773,1413,,63181,233626,963609,903,,95084,323285,1345893,632,,50911,157378,649373,153,,24383,71902,305258,36,,8580,33760,129923,6
"98","6244//",,753374,2617794,10824999,69733,,50268,151676,775476,28959,,94988,305667,1223318,14001,,216366,717139,2929800,15612,,278776,970574,3984062,9932,,62596,248050,1002980,963,,33052,144792,592272,226,"D",0,0,0,31,"D",0,0,0,8,"D",0,0,0,1
"98","62441/",,753374,2617794,10824999,69733,,50268,151676,775476,28959,,94988,305667,1223318,14001,,216366,717139,2929800,15612,,278776,970574,3984062,9932,,62596,248050,1002980,963,,33052,144792,592272,226,"D",0,0,0,31,"D",0,0,0,8,"D",0,0,0,1
"98","624410",,753374,2617794,10824999,69733,,50268,151676,775476,28959,,94988,305667,1223318,14001,,216366,717139,2929800,15612,,278776,970574,3984062,9932,,62596,248050,1002980,963,,33052,144792,592272,226,"D",0,0,0,31,"D",0,0,0,8,"D",0,0,0,1
"98","71----",,1800991,10547523,47724377,110375,,85061,868578,6331086,65361,,99774,474484,2406228,15093,,161072,681140,3188328,11776,,337456,1383995,5979587,10869,,305354,1449990,6303010,4460,,301822,2611019,10146134,2073,,157678,1149594,5041045,462,,111381,615151,2963234,164,,241393,1313572,5365725,117
"98","711///",,370329,4652813,21654639,38191,,34884,656639,4687684,29452,,24423,196706,1063793,3764,,29085,227254,1075271,2172,,45589,347241,1451873,1476,,43207,442259,1792092,615,,74967,1713817,6382785,491,,49199,629289,2985969,147,,38379,246339,1464044,56,,30596,193269,751128,18
"98","7111//",,132531,747171,3331112,9366,,8867,74236,545114,6149,,7999,46855,236217,1224,,11323,61414,290586,833,,18178,89510,403232,579,,21246,103943,409402,301,,34632,188353,734685,225,,13403,85428,329105,41,"D",0,0,0,10,"D",0,0,0,4
"98","71111/",,66925,378315,1602590,3449,,3030,19669,158658,1965,,2956,15874,77308,445,,5043,22503,97138,363,,10986,50538,214236,343,,12232,63784,257644,174,,20243,106425,423983,132,,6363,35990,140164,20,"D",0,0,0,5,"D",0,0,0,2
"98","711110",,66925,378315,1602590,3449,,3030,19669,158658,1965,,2956,15874,77308,445,,5043,22503,97138,363,,10986,50538,214236,343,,12232,63784,257644,174,,20243,106425,423983,132,,6363,35990,140164,20,"D",0,0,0,5,"D",0,0,0,2
"98","71112/",,9970,55003,210335,648,,549,3073,18228,376,,646,2770,10593,97,"D",0,0,0,75,,1447,7980,29385,49,"D",0,0,0,29,,2611,15152,57809,17,"D",0,0,0,5,,0,0,0,0,,0,0,0,0
"98","711120",,9970,55003,210335,648,,549,3073,18228,376,,646,2770,10593,97,"D",0,0,0,75,,1447,7980,29385,49,"D",0,0,0,29,,2611,15152,57809,17,"D",0,0,0,5,,0,0,0,0,,0,0,0,0
"98","71113/",,48959,268628,1316162,4552,,4705,40201,315677,3294,,3930,25581,126888,611,,4404,31305,162894,331,,4175,24357,128987,138,,6186,23634,93108,87,,11095,64258,241359,72,,4241,31166,124652,13,"D",0,0,0,4,"D",0,0,0,2
"98","711130",,48959,268628,1316162,4552,,4705,40201,315677,3294,,3930,25581,126888,611,,4404,31305,162894,331,,4175,24357,128987,138,,6186,23634,93108,87,,11095,64258,241359,72,,4241,31166,124652,13,"D",0,0,0,4,"D",0,0,0,2
"98","71119/",,6677,45225,202025,717,,583,11293,52551,514,,467,2630,21428,71,"D",0,0,0,64,,1570,6635,30624,49,"D",0,0,0,11,,683,2518,11534,4,"D",0,0,0,3,"D",0,0,0,1,,0,0,0,0
"98","711190",,6677,45225,202025,717,,583,11293,52551,514,,467,2630,21428,71,"D",0,0,0,64,,1570,6635,30624,49,"D",0,0,0,11,,683,2518,11534,4,"D",0,0,0,3,"D",0,0,0,1,,0,0,0,0
"98","7112//",,101504,2374284,10515677,4418,,3595,31790,221500,2803,,3625,22597,107671,547,,5130,54512,249177,375,,9782,96757,381557,323,,9292,229680,950417,133,,23130,1392694,5161231,145,,20763,365767,2088563,62,,15346,109946,940098,22,,10841,70541,415463,8
"98","71121/",,101504,2374284,10515677,4418,,3595,31790,221500,2803,,3625,22597,107671,547,,5130,54512,249177,375,,9782,96757,381557,323,,9292,229680,950417,133,,23130,1392694,5161231,145,,20763,365767,2088563,62,,15346,109946,940098,22,,10841,70541,415463,8
"98","711211",,38371,1986518,8782649,767,,365,4037,33847,314,"D",0,0,0,83,,1272,23719,98529,89,,3704,55647,183493,126,,2816,187944,759108,41,,12257,1322585,4853534,77,,8815,302994,1835710,26,,6093,62869,757282,9,"D",0,0,0,2
"98","711212",,44882,238198,1027926,879,,562,3390,37574,536,,449,2351,12622,69,,639,3449,19351,47,,2270,14883,82020,69,,3648,17471,89837,51,,9069,47376,209419,56,"D",0,0,0,32,,9253,47077,182816,13,"D",0,0,0,6
"98","711219",,18251,149568,705102,2772,,2668,24363,150079,1953,"D",0,0,0,395,,3219,27344,131297,239,,3808,26227,116044,128,,2828,24265,101472,41,,1804,22733,98278,12,"D",0,0,0,4,,0,0,0,0,,0,0,0,0
"98","7113//",,80006,561660,2208771,5008,,4641,52629,317847,3404,,4192,30845,147435,644,,5009,36962,172255,381,,9846,70289,298588,316,,7778,54121,218527,109,,13226,84539,335576,95,,10166,75276,249737,30,"D",0,0,0,23,"D",0,0,0,6
"98","71131/",,51137,269609,1069285,1451,,1089,7171,51481,794,,1204,7592,35642,183,,2022,13460,64563,151,,4380,19254,92540,137,,4454,23028,92909,63,,10492,44644,180268,74,,8535,60182,190103,25,,13435,69131,257274,19,,5526,25147,104505,5
"98","711310",,51137,269609,1069285,1451,,1089,7171,51481,794,,1204,7592,35642,183,,2022,13460,64563,151,,4380,19254,92540,137,,4454,23028,92909,63,,10492,44644,180268,74,,8535,60182,190103,25,,13435,69131,257274,19,,5526,25147,104505,5
"98","71132/",,28869,292051,1139486,3557,,3552,45458,266366,2610,,2988,23253,111793,461,,2987,23502,107692,230,,5466,51035,206048,179,,3324,31093,125618,46,,2734,39895,155308,21,,1631,15094,59634,5,"D",0,0,0,4,"D",0,0,0,1
"98","711320",,28869,292051,1139486,3557,,3552,45458,266366,2610,,2988,23253,111793,461,,2987,23502,107692,230,,5466,51035,206048,179,,3324,31093,125618,46,,2734,39895,155308,21,,1631,15094,59634,5,"D",0,0,0,4,"D",0,0,0,1
"98","7114//",,17052,275013,1281125,3551,,4005,49825,284581,2832,,2742,35592,178587,432,,2005,25779,136186,155,,2626,45503,206751,89,"D",0,0,0,27,"D",0,0,0,9,,2454,65723,248441,7,,0,0,0,0,,0,0,0,0
"98","71141/",,17052,275013,1281125,3551,,4005,49825,284581,2832,,2742,35592,178587,432,,2005,25779,136186,155,,2626,45503,206751,89,"D",0,0,0,27,"D",0,0,0,9,,2454,65723,248441,7,,0,0,0,0,,0,0,0,0
"98","711410",,17052,275013,1281125,3551,,4005,49825,284581,2832,,2742,35592,178587,432,,2005,25779,136186,155,,2626,45503,206751,89,"D",0,0,0,27,"D",0,0,0,9,,2454,65723,248441,7,,0,0,0,0,,0,0,0,0
"98","7115//",,39236,694685,4317954,15848,,13776,448159,3318642,14264,,5865,60817,393883,917,,5618,48587,227067,428,,5157,45182,161745,169,"D",0,0,0,45,"D",0,0,0,17,,2413,37095,70123,7,"D",0,0,0,1,,0,0,0,0
"98","71151/",,39236,694685,4317954,15848,,13776,448159,3318642,14264,,5865,60817,393883,917,,5618,48587,227067,428,,5157,45182,161745,169,"D",0,0,0,45,"D",0,0,0,17,,2413,37095,70123,7,"D",0,0,0,1,,0,0,0,0
"98","711510",,39236,694685,4317954,15848,,13776,448159,3318642,14264,,5865,60817,393883,917,,5618,48587,227067,428,,5157,45182,161745,169,"D",0,0,0,45,"D",0,0,0,17,,2413,37095,70123,7,"D",0,0,0,1,,0,0,0,0
"98","712///",,116123,690984,2900281,6633,,6493,29499,143055,3796,,7220,34908,152661,1092,,9622,45224,197099,716,,17510,91148,386332,567,,17119,97660,405288,243,,21372,132497,546594,144,,19373,133369,542892,57,,7888,51165,224170,12,,9526,75514,302190,6
"98","7121//",,116123,690984,2900281,6633,,6493,29499,143055,3796,,7220,34908,152661,1092,,9622,45224,197099,716,,17510,91148,386332,567,,17119,97660,405288,243,,21372,132497,546594,144,,19373,133369,542892,57,,7888,51165,224170,12,,9526,75514,302190,6
